archetype,in_sept10_top30,rank_sept10,sept10_players,rank_window,window_dev_matches,dustin,dustin_level,dustin_reason,n_entries,n_lists_with_decklist,n_events_with_decklist,card,card_ids,card_kind,switch1_relevant,n_lists_carrying,n_copies_total,n_lists_same_name_other_printing,same_name_other_printing_ids
Mega Manectric ex Team Rocket's Electrode,True,25,41,37,109,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Mega Manectric ex in decks/dustin/09-mega-manectric-heliolisk.txt (named in the file name); Mega Manectric ex is in the B2e archetype Mega Manectric ex Heliolisk,22,22,19,Alolan Sandslash,A3 039,other,False,0,0,0,
Mega Manectric ex Team Rocket's Electrode,True,25,41,37,109,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Mega Manectric ex in decks/dustin/09-mega-manectric-heliolisk.txt (named in the file name); Mega Manectric ex is in the B2e archetype Mega Manectric ex Heliolisk,22,22,19,Mega Sableye ex,B3b 041 / B3b 081 / B3b 088,other,False,0,0,0,
Mega Manectric ex Team Rocket's Electrode,True,25,41,37,109,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Mega Manectric ex in decks/dustin/09-mega-manectric-heliolisk.txt (named in the file name); Mega Manectric ex is in the B2e archetype Mega Manectric ex Heliolisk,22,22,19,Chesnaught,B2 010,other,False,0,0,0,
Mega Manectric ex Team Rocket's Electrode,True,25,41,37,109,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Mega Manectric ex in decks/dustin/09-mega-manectric-heliolisk.txt (named in the file name); Mega Manectric ex is in the B2e archetype Mega Manectric ex Heliolisk,22,22,19,Poliwrath,A1 061 / B1 297,other,False,0,0,0,
Mega Manectric ex Team Rocket's Electrode,True,25,41,37,109,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Mega Manectric ex in decks/dustin/09-mega-manectric-heliolisk.txt (named in the file name); Mega Manectric ex is in the B2e archetype Mega Manectric ex Heliolisk,22,22,19,Druddigon,A1a 056,other,False,0,0,0,
Mega Manectric ex Team Rocket's Electrode,True,25,41,37,109,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Mega Manectric ex in decks/dustin/09-mega-manectric-heliolisk.txt (named in the file name); Mega Manectric ex is in the B2e archetype Mega Manectric ex Heliolisk,22,22,19,Pawmot,A2b 028 / P-A 054,other,False,0,0,0,
Mega Manectric ex Team Rocket's Electrode,True,25,41,37,109,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Mega Manectric ex in decks/dustin/09-mega-manectric-heliolisk.txt (named in the file name); Mega Manectric ex is in the B2e archetype Mega Manectric ex Heliolisk,22,22,19,Zangoose,A4a 065,other,False,0,0,0,
Mega Manectric ex Team Rocket's Electrode,True,25,41,37,109,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Mega Manectric ex in decks/dustin/09-mega-manectric-heliolisk.txt (named in the file name); Mega Manectric ex is in the B2e archetype Mega Manectric ex Heliolisk,22,22,19,Iron Jugulis,B3a 046,other,False,0,0,0,
Mega Manectric ex Team Rocket's Electrode,True,25,41,37,109,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Mega Manectric ex in decks/dustin/09-mega-manectric-heliolisk.txt (named in the file name); Mega Manectric ex is in the B2e archetype Mega Manectric ex Heliolisk,22,22,19,ANY (at least one card of the set),,,,14,,,
Mega Manectric ex Team Rocket's Electrode,True,25,41,37,109,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Mega Manectric ex in decks/dustin/09-mega-manectric-heliolisk.txt (named in the file name); Mega Manectric ex is in the B2e archetype Mega Manectric ex Heliolisk,22,22,19,ANY switch-1 card (groups 1-3),,,,0,,,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Jasmine,A4 160 / A4 200,trainer_turn_effect,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Cheren,B3 151 / B3 192,trainer_turn_effect,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Blue,A1a 067 / A1a 081,trainer_turn_effect,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Beast Wall,A3a 063,trainer_turn_effect,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Adaman,A2a 075 / A2a 090,trainer_turn_effect,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Heavy Helmet,B1 219,tool_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Steel Apron,A4 153,tool_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Metal Core Barrier,B2 148 / B2b 117,tool_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Mr. Mime,A1 126,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Drifloon,A2 073 / A2 165,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Bronzong,A2 117,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Probopass ex,A2a 057 / A2a 085 / A2a 094 / A4b 253,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Cloyster,A3 043 / B1a 093,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Stakataka,A3a 053 / P-A 080,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Skarmory ex,A4 124 / A4 194 / A4 209 / A4b 252,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Avalugg,B1 075,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Swirlix,B1 117,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Ferrothorn (A3a 052 Steel Spikes),A3a 052,other,False,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Ferrothorn (B1 167 Guard Press),B1 167,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Porygon,B1a 056 / B3 222,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Shuckle,B2 003,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Wigglytuff,B3b 052,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Frigibax,P-B 037,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Golem,A1a 045 / B1 309,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Pupitar,A4 104,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Carbink,B1 119,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Registeel,B3 116,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Archaludon,B4a 056,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Cosmoem,A3 086 / A4b 182 / A4b 183,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Corviknight,B1 175 / B1 246,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Gouging Fire,B3a 054,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Mega Steelix ex,B1a 052 / B1a 080 / B1a 086 / B3 232,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Aegislash,B2 120,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Cornerstone Mask Ogerpon,B2 093,attack_self_reduction,True,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Protective Poncho,B2 147 / B2 234,other,False,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Rocky Helmet,A2 148 / A4b 322 / A4b 323,other,False,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Turtonator,B1 047,other,False,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Togedemaru,A3b 048 / P-A 090,other,False,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Alolan Sandslash,A3 039,other,False,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Mega Sableye ex,B3b 041 / B3b 081 / B3b 088,other,False,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Chesnaught,B2 010,other,False,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Poliwrath,A1 061 / B1 297,other,False,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Druddigon,A1a 056,other,False,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Pawmot,A2b 028 / P-A 054,other,False,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Zangoose,A4a 065,other,False,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,Iron Jugulis,B3a 046,other,False,0,0,0,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,ANY (at least one card of the set),,,,0,,,
Whimsicott ex Ariados,True,26,41,44,87,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,21,21,13,ANY switch-1 card (groups 1-3),,,,0,,,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Jasmine,A4 160 / A4 200,trainer_turn_effect,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Cheren,B3 151 / B3 192,trainer_turn_effect,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Blue,A1a 067 / A1a 081,trainer_turn_effect,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Beast Wall,A3a 063,trainer_turn_effect,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Adaman,A2a 075 / A2a 090,trainer_turn_effect,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Heavy Helmet,B1 219,tool_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Steel Apron,A4 153,tool_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Metal Core Barrier,B2 148 / B2b 117,tool_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Mr. Mime,A1 126,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Drifloon,A2 073 / A2 165,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Bronzong,A2 117,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Probopass ex,A2a 057 / A2a 085 / A2a 094 / A4b 253,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Cloyster,A3 043 / B1a 093,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Stakataka,A3a 053 / P-A 080,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Skarmory ex,A4 124 / A4 194 / A4 209 / A4b 252,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Avalugg,B1 075,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Swirlix,B1 117,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Ferrothorn (A3a 052 Steel Spikes),A3a 052,other,False,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Ferrothorn (B1 167 Guard Press),B1 167,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Porygon,B1a 056 / B3 222,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Shuckle,B2 003,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Wigglytuff,B3b 052,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Frigibax,P-B 037,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Golem,A1a 045 / B1 309,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Pupitar,A4 104,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Carbink,B1 119,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Registeel,B3 116,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Archaludon,B4a 056,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Cosmoem,A3 086 / A4b 182 / A4b 183,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Corviknight,B1 175 / B1 246,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Gouging Fire,B3a 054,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Mega Steelix ex,B1a 052 / B1a 080 / B1a 086 / B3 232,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Aegislash,B2 120,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Cornerstone Mask Ogerpon,B2 093,attack_self_reduction,True,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Protective Poncho,B2 147 / B2 234,other,False,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Rocky Helmet,A2 148 / A4b 322 / A4b 323,other,False,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Turtonator,B1 047,other,False,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Togedemaru,A3b 048 / P-A 090,other,False,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Alolan Sandslash,A3 039,other,False,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Mega Sableye ex,B3b 041 / B3b 081 / B3b 088,other,False,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Chesnaught,B2 010,other,False,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Poliwrath,A1 061 / B1 297,other,False,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Druddigon,A1a 056,other,False,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Pawmot,A2b 028 / P-A 054,other,False,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Zangoose,A4a 065,other,False,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,Iron Jugulis,B3a 046,other,False,0,0,0,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,ANY (at least one card of the set),,,,0,,,
Mega Altaria ex Chingling,True,27,37,27,186,False,none,"no Pokemon in the archetype name (Mega Altaria ex, Chingling) appears in any decks/dustin or decks/brews file or B2e archetype",38,38,17,ANY switch-1 card (groups 1-3),,,,0,,,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Jasmine,A4 160 / A4 200,trainer_turn_effect,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Cheren,B3 151 / B3 192,trainer_turn_effect,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Blue,A1a 067 / A1a 081,trainer_turn_effect,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Beast Wall,A3a 063,trainer_turn_effect,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Adaman,A2a 075 / A2a 090,trainer_turn_effect,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Heavy Helmet,B1 219,tool_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Steel Apron,A4 153,tool_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Metal Core Barrier,B2 148 / B2b 117,tool_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Mr. Mime,A1 126,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Drifloon,A2 073 / A2 165,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Bronzong,A2 117,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Probopass ex,A2a 057 / A2a 085 / A2a 094 / A4b 253,attack_self_reduction,True,0,0,0,
Jumpluff ex Team Rocket's Electrode,True,28,35,39,101,False,none,"no Pokemon in the archetype name (Jumpluff ex, Team Rocket's Electrode) appears in any decks/dustin or decks/brews file or B2e archetype",18,18,15,Cloyster,A3 043 / B1a 093,attack_self_reduction,True,0,0,0,
