archetype,rank_sept10,rank_window,dustin,player,display_name,event_id,event_name,event_size,date,placing,drop,record,deck_id,cards_carried,url
Dragonair Mega Rayquaza ex,22,6,True,kam4l,KAM4L,6a7e2db92b308b6067b531d2,Umbreon99's Aura Sphere #5: $5 USD + OAK,89,2026-09-18,,5,2-3-0,dragonair-mega-rayquaza-ex-b4,Gouging Fire x2,https://play.limitlesstcg.com/tournament/6a7e2db92b308b6067b531d2/player/kam4l/decklist
Dragonair Mega Rayquaza ex,22,6,True,minato,minato,6aa682e4f1243e65f97ffebe,The PokeBounty Showdown Sunday Pop Up,83,2026-09-13,,6,2-4-0,dragonair-mega-rayquaza-ex-b4,Gouging Fire x2,https://play.limitlesstcg.com/tournament/6aa682e4f1243e65f97ffebe/player/minato/decklist
Dragonair Mega Rayquaza ex,22,6,True,melma,Melma,6a9e12feab080c8c957fc84e,♨️Sauna X Ev4de POG Tournament #27|10 USD+Top 4 FA,73,2026-09-11,,2,0-2-0,dragonair-mega-rayquaza-ex-b4,Gouging Fire x2,https://play.limitlesstcg.com/tournament/6a9e12feab080c8c957fc84e/player/melma/decklist
Dragonair Mega Rayquaza ex,22,6,True,legendixo,𝑿𝑻𝑹𝑬𝑴 | Legendixo,6ab3aa2de905c1db68748664,TH Event's Presents: When DX Pack?!|5$ + FA's!,68,2026-09-23,,6,3-3-0,dragonair-mega-rayquaza-ex-b4,Gouging Fire x2,https://play.limitlesstcg.com/tournament/6ab3aa2de905c1db68748664/player/legendixo/decklist
Dragonair Mega Rayquaza ex,22,6,True,redmaicon,redmaicon,6ab3aa2de905c1db68748664,TH Event's Presents: When DX Pack?!|5$ + FA's!,68,2026-09-23,,2,0-2-0,dragonair-mega-rayquaza-ex-b4,Gouging Fire x2,https://play.limitlesstcg.com/tournament/6ab3aa2de905c1db68748664/player/redmaicon/decklist
Dragonair Mega Rayquaza ex,22,6,True,wall456,Wall456,6ab3aa2de905c1db68748664,TH Event's Presents: When DX Pack?!|5$ + FA's!,68,2026-09-23,,3,1-2-0,dragonair-mega-rayquaza-ex-b4,Gouging Fire x2,https://play.limitlesstcg.com/tournament/6ab3aa2de905c1db68748664/player/wall456/decklist
Dragonair Mega Rayquaza ex,22,6,True,yonkodreco6th,Yonkodreco6th,6aa1e900a4272c53be64c5ce,THE BREAKFAST CLUB KELP CLASSIC #9 - $5,64,2026-09-10,,4,1-3-0,dragonair-mega-rayquaza-ex-b4,Gouging Fire x2; Protective Poncho x1,https://play.limitlesstcg.com/tournament/6aa1e900a4272c53be64c5ce/player/yonkodreco6th/decklist
Dragonair Mega Rayquaza ex,22,6,True,ferrera26,Ferrera26,6aabc067f1243e65f98035ec,The TCGP Arena #6! Prizing: 🌟🌟 Cards,53,2026-09-21,,1,0-1-0,dragonair-mega-rayquaza-ex-b4,Gouging Fire x2,https://play.limitlesstcg.com/tournament/6aabc067f1243e65f98035ec/player/ferrera26/decklist
Dragonair Mega Rayquaza ex,22,6,True,xanypopper,²ᵀ|Xanny ,6aabc43df1243e65f9803602,DR KELP’S CHUM BUCKET POP UP,29,2026-09-17,,4,1-3-0,dragonair-mega-rayquaza-ex-b4,Gouging Fire x2,https://play.limitlesstcg.com/tournament/6aabc43df1243e65f9803602/player/xanypopper/decklist
Mega Charizard X ex Mega Charizard Y ex,23,32,True,legoshi,Legoshi,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02,7,,6-2-1,mega-charizard-x-ex-b2b-mega-charizard-y-ex-b1a,Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/legoshi/decklist
Mega Charizard X ex Mega Charizard Y ex,23,32,True,reziah,Reziah,6a8c5eb881741245b151d7e3,PMPT #44 - TEAM ROCKETS AMBITION!!! | $100 USD,378,2026-08-29,19,,8-2-0,mega-charizard-x-ex-b2b-mega-charizard-y-ex-b1a,Protective Poncho x1; Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a8c5eb881741245b151d7e3/player/reziah/decklist
Mega Charizard X ex Mega Charizard Y ex,23,32,True,leviathanko,LeviathanKO,6a96b86babb948223750549c,Dark League Pop Up,46,2026-09-01,22,,3-3-0,mega-charizard-x-ex-b2b-mega-charizard-y-ex-b1a,Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a96b86babb948223750549c/player/leviathanko/decklist
Mega Charizard X ex Mega Charizard Y ex,23,32,True,whiterabbit,whiteRabbit,6a90c1890580a332c842170e,🚀Nuggie's POG Tourney #14 $25 Winner Takes ALL🚀,106,2026-08-30,23,,4-2-1,mega-charizard-x-ex-b2b-mega-charizard-y-ex-b1a,Protective Poncho x1; Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a90c1890580a332c842170e/player/whiterabbit/decklist
Mega Charizard X ex Mega Charizard Y ex,23,32,True,deister,deister,6a96069dabb9482237504f7f,Plasma Daily #22| Team Rocket's Ambitions| FA Card,113,2026-09-01,33,,3-2-1,mega-charizard-x-ex-b2b-mega-charizard-y-ex-b1a,Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a96069dabb9482237504f7f/player/deister/decklist
Mega Charizard X ex Mega Charizard Y ex,23,32,True,nyrq,nyrq,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02,50,,3-3-0,mega-charizard-x-ex-b2b-mega-charizard-y-ex-b1a,Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/nyrq/decklist
Mega Charizard X ex Mega Charizard Y ex,23,32,True,nyrq,nyrq,6a94b2ffabb9482237504367,♨️Sauna X Almond POG Tournament #24|10USD + FA!,110,2026-09-02,55,,2-4-0,mega-charizard-x-ex-b2b-mega-charizard-y-ex-b1a,Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a94b2ffabb9482237504367/player/nyrq/decklist
Mega Charizard X ex Mega Charizard Y ex,23,32,True,inu,Inu,6a8c5eb881741245b151d7e3,PMPT #44 - TEAM ROCKETS AMBITION!!! | $100 USD,378,2026-08-29,93,,4-3-0,mega-charizard-x-ex-b2b-mega-charizard-y-ex-b1a,Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a8c5eb881741245b151d7e3/player/inu/decklist
Mega Charizard X ex Mega Charizard Y ex,23,32,True,mrclutchalex,MrClutchALEX,6a9829c8a4272c53be644d74,The PokeBounty Showdown $1000 Prize Pool (#1),132,2026-09-07,,6,3-3-0,mega-charizard-x-ex-b2b-mega-charizard-y-ex-b1a,Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a9829c8a4272c53be644d74/player/mrclutchalex/decklist
Mega Charizard X ex Mega Charizard Y ex,23,32,True,enash1990,enash1990,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02,,3,1-2-0,mega-charizard-x-ex-b2b-mega-charizard-y-ex-b1a,Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/enash1990/decklist
Mega Charizard X ex Mega Charizard Y ex,23,32,True,whiterabbit,whiteRabbit,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02,,3,0-3-0,mega-charizard-x-ex-b2b-mega-charizard-y-ex-b1a,Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/whiterabbit/decklist
Mega Charizard X ex Mega Charizard Y ex,23,32,True,enash1990,enash1990,6a96069dabb9482237504f7f,Plasma Daily #22| Team Rocket's Ambitions| FA Card,113,2026-09-01,,3,1-2-0,mega-charizard-x-ex-b2b-mega-charizard-y-ex-b1a,Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a96069dabb9482237504f7f/player/enash1990/decklist
Mega Charizard X ex Mega Charizard Y ex,23,32,True,super_peace,Super_Peace,6a90c1890580a332c842170e,🚀Nuggie's POG Tourney #14 $25 Winner Takes ALL🚀,106,2026-08-30,,2,0-2-0,mega-charizard-x-ex-b2b-mega-charizard-y-ex-b1a,Protective Poncho x1,https://play.limitlesstcg.com/tournament/6a90c1890580a332c842170e/player/super_peace/decklist
Mega Charizard X ex Mega Charizard Y ex,23,32,True,germanicus,Germanicus,6a981923a4272c53be644ca8,DR. KELP’S CHUM BUCKET POP UP,31,2026-09-02,,1,0-1-0,mega-charizard-x-ex-b2b-mega-charizard-y-ex-b1a,Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a981923a4272c53be644ca8/player/germanicus/decklist
Mega Manectric ex Team Rocket's Electrode,25,36,True,chaserz,ChaserZ,6a9c4f47a4272c53be647ff7,notChaser CUP#2 Equipe Rocket!,8,2026-09-05,4,,3-3-0,mega-manectric-ex-b2b-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a9c4f47a4272c53be647ff7/player/chaserz/decklist
Mega Manectric ex Team Rocket's Electrode,25,36,True,roderick,Roderick,6a9c4f47a4272c53be647ff7,notChaser CUP#2 Equipe Rocket!,8,2026-09-05,6,,3-3-0,mega-manectric-ex-b2b-team-rockets-electrode-b4a,Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a9c4f47a4272c53be647ff7/player/roderick/decklist
Mega Manectric ex Team Rocket's Electrode,25,36,True,nyrq,nyrq,6a9b22fba4272c53be646f96,OTS Pokemon TCG Pocket Arena Pop Up,14,2026-09-04,7,,2-2-0,mega-manectric-ex-b2b-team-rockets-electrode-b4a,Protective Poncho x1,https://play.limitlesstcg.com/tournament/6a9b22fba4272c53be646f96/player/nyrq/decklist
Mega Manectric ex Team Rocket's Electrode,25,36,True,hakitcgp,hakitcgp,6a947113629039f77d8a5c46,Dark League Pop Up,57,2026-08-30,10,,5-2-1,mega-manectric-ex-b2b-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a947113629039f77d8a5c46/player/hakitcgp/decklist
Mega Manectric ex Team Rocket's Electrode,25,36,True,tiopatinhas,Maurício Wendell,6a9ed1b3ab080c8c957fcda5,🇧🇷 Hit Sparrow #11 | TCG Pocket,22,2026-09-09,14,,2-3-0,mega-manectric-ex-b2b-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a9ed1b3ab080c8c957fcda5/player/tiopatinhas/decklist
Mega Manectric ex Team Rocket's Electrode,25,36,True,gariva,Gariva,6a789b5ccdc0391d7fa61ba9,The Dark League | CELEBRATORY FANFARE 685$ Value,120,2026-09-05,17,,5-3-0,mega-manectric-ex-b2b-team-rockets-electrode-b4a,Protective Poncho x1,https://play.limitlesstcg.com/tournament/6a789b5ccdc0391d7fa61ba9/player/gariva/decklist
Mega Manectric ex Team Rocket's Electrode,25,36,True,tiopatinhas,Maurício Wendell,6a92710aabb9482237502fc0,🇧🇷 Hit Sparrow #10 | TCG Pocket,20,2026-09-02,19,,0-3-0,mega-manectric-ex-b2b-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a92710aabb9482237502fc0/player/tiopatinhas/decklist
Mega Manectric ex Team Rocket's Electrode,25,36,True,esteban0708,Esteban0708,6a985d35ab080c8c957f7fac,The Dark League Tournament | POP UP,77,2026-09-02,21,,4-3-1,mega-manectric-ex-b2b-team-rockets-electrode-b4a,Protective Poncho x1; Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a985d35ab080c8c957f7fac/player/esteban0708/decklist
Mega Manectric ex Team Rocket's Electrode,25,36,True,animeking601,AnimeKing601,6a918b3d629039f77d8a40ca,Pop Up Series 8 || 3 FA OAKS + DX SHINIES,66,2026-08-29,23,,3-2-0,mega-manectric-ex-b2b-team-rockets-electrode-b4a,Protective Poncho x1,https://play.limitlesstcg.com/tournament/6a918b3d629039f77d8a40ca/player/animeking601/decklist
Mega Manectric ex Team Rocket's Electrode,25,36,True,alana,𝗠𝗲𝗴𝗮 Oricorio 𝗘𝗫,6a9b4f52ab080c8c957fa3d7,TBC Presents: Breakfast & Breakdowns🔥,97,2026-09-06,27,,4-3-1,mega-manectric-ex-b2b-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a9b4f52ab080c8c957fa3d7/player/alana/decklist
Mega Manectric ex Team Rocket's Electrode,25,36,True,flipinton,Flipinton,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02,47,,3-3-0,mega-manectric-ex-b2b-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/flipinton/decklist
Mega Manectric ex Team Rocket's Electrode,25,36,True,flipinton,Flipinton,6a96069dabb9482237504f7f,Plasma Daily #22| Team Rocket's Ambitions| FA Card,113,2026-09-01,52,,2-4-0,mega-manectric-ex-b2b-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a96069dabb9482237504f7f/player/flipinton/decklist
Mega Manectric ex Team Rocket's Electrode,25,36,True,esteban0708,Esteban0708,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02,,4,1-3-0,mega-manectric-ex-b2b-team-rockets-electrode-b4a,Protective Poncho x1; Rocky Helmet x1,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/esteban0708/decklist
Mega Manectric ex Team Rocket's Electrode,25,36,True,steadydevotee,Steadydevotee,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02,,4,2-2-0,mega-manectric-ex-b2b-team-rockets-electrode-b4a,Protective Poncho x1; Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/steadydevotee/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,ravenoussix,INLG | RavenousSix,6a96069dabb9482237504f7f,Plasma Daily #22| Team Rocket's Ambitions| FA Card,113,2026-09-01,7,,6-2-1,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a96069dabb9482237504f7f/player/ravenoussix/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,christopher_0626,Christopher_0626,6a99bbffa4272c53be645f44,Block Dragon Pop Up (RR Team Rockets Raticate),60,2026-09-03,9,,6-1-0,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a99bbffa4272c53be645f44/player/christopher_0626/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,castro37,𝗕𝗧𝗚 | Lucas Costa,6a92710aabb9482237502fc0,🇧🇷 Hit Sparrow #10 | TCG Pocket,20,2026-09-02,11,,1-1-1,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a92710aabb9482237502fc0/player/castro37/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,flipinton,Flipinton,6a9b22fba4272c53be646f96,OTS Pokemon TCG Pocket Arena Pop Up,14,2026-09-04,11,,1-3-0,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a9b22fba4272c53be646f96/player/flipinton/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,gavinkadink,Gavinkadink,6aaad41638886b36383c1ad5,Pop Up Series 9 || FA OAK,27,2026-09-17,13,,2-2-1,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6aaad41638886b36383c1ad5/player/gavinkadink/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,draxoz,DraXoZ,6a981923a4272c53be644ca8,DR. KELP’S CHUM BUCKET POP UP,31,2026-09-02,17,,2-3-1,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a981923a4272c53be644ca8/player/draxoz/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,ravenoussix,INLG | RavenousSix,6a96b86babb948223750549c,Dark League Pop Up,46,2026-09-01,20,,3-3-1,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a96b86babb948223750549c/player/ravenoussix/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,zonice,𝙄𝙈𝙋 | Zonice,6a94b2ffabb9482237504367,♨️Sauna X Almond POG Tournament #24|10USD + FA!,110,2026-09-02,31,,4-3-0,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a94b2ffabb9482237504367/player/zonice/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,draxoz,DraXoZ,6aa682e4f1243e65f97ffebe,The PokeBounty Showdown Sunday Pop Up,83,2026-09-13,38,,3-3-0,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6aa682e4f1243e65f97ffebe/player/draxoz/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,neophyte885,Neophyte885,6a98fd1ba4272c53be6457c3,TBC The Rowdy Russell Rumble-$20-QUICK,53,2026-09-03,43,,1-5-0,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a98fd1ba4272c53be6457c3/player/neophyte885/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,7earless,7earless,6a9b4f52ab080c8c957fa3d7,TBC Presents: Breakfast & Breakdowns🔥,97,2026-09-06,44,,3-4-0,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a9b4f52ab080c8c957fa3d7/player/7earless/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,neophyte885,Neophyte885,6a94b2ffabb9482237504367,♨️Sauna X Almond POG Tournament #24|10USD + FA!,110,2026-09-02,47,,3-3-0,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a94b2ffabb9482237504367/player/neophyte885/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,draxoz,DraXoZ,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02,54,,2-4-0,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/draxoz/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,breaking2mirror,Breaking2mirror,6a8c5eb881741245b151d7e3,PMPT #44 - TEAM ROCKETS AMBITION!!! | $100 USD,378,2026-08-29,90,,4-3-0,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a8c5eb881741245b151d7e3/player/breaking2mirror/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,fury64140,Fury64140,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02,,5,2-3-0,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/fury64140/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,garoth,VIP Garoth,6a90c1890580a332c842170e,🚀Nuggie's POG Tourney #14 $25 Winner Takes ALL🚀,106,2026-08-30,,2,0-2-0,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a90c1890580a332c842170e/player/garoth/decklist
Jumpluff ex Team Rocket's Electrode,28,40,False,tababahani,TABABAGANI TABABAGANI,6a947113629039f77d8a5c46,Dark League Pop Up,57,2026-08-30,,5,2-3-0,jumpluff-ex-a4a-team-rockets-electrode-b4a,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a947113629039f77d8a5c46/player/tababahani/decklist
Mega Altaria ex Igglybuff,29,34,False,khaeruibnum,khaeruibnum,6a9e12feab080c8c957fc84e,♨️Sauna X Ev4de POG Tournament #27|10 USD+Top 4 FA,73,2026-09-11,10,,5-2-0,mega-altaria-ex-b1-igglybuff-a4a,Protective Poncho x1,https://play.limitlesstcg.com/tournament/6a9e12feab080c8c957fc84e/player/khaeruibnum/decklist
Mega Altaria ex Igglybuff,29,34,False,khaeruibnum,khaeruibnum,6aa1e900a4272c53be64c5ce,THE BREAKFAST CLUB KELP CLASSIC #9 - $5,64,2026-09-10,34,,1-6-0,mega-altaria-ex-b1-igglybuff-a4a,Protective Poncho x1,https://play.limitlesstcg.com/tournament/6aa1e900a4272c53be64c5ce/player/khaeruibnum/decklist
Mega Altaria ex Igglybuff,29,34,False,pamnardo_s2,PamNardo_s2,6a8b75058302ae761e5fab7e,FAREWELL B4!|2x Hoopa ex RR Prize+More!|TH Series,81,2026-08-26,63,4,1-3-0,mega-altaria-ex-b1-igglybuff-a4a,Protective Poncho x1,https://play.limitlesstcg.com/tournament/6a8b75058302ae761e5fab7e/player/pamnardo_s2/decklist
Mega Altaria ex Igglybuff,29,34,False,pamnardo_s2,PamNardo_s2,6a8f27e57a62de813013fb20,The Breakfast Club Pop Up-$5+FA,69,2026-08-26,67,3,0-3-0,mega-altaria-ex-b1-igglybuff-a4a,Protective Poncho x1,https://play.limitlesstcg.com/tournament/6a8f27e57a62de813013fb20/player/pamnardo_s2/decklist
Mega Altaria ex Igglybuff,29,34,False,khaeruibnum,khaeruibnum,6a7e2b83cdc0391d7fa65afb,Umbreon99's Aura Sphere #4: $15 USD + Oak,219,2026-09-11,,4,1-3-0,mega-altaria-ex-b1-igglybuff-a4a,Protective Poncho x1,https://play.limitlesstcg.com/tournament/6a7e2b83cdc0391d7fa65afb/player/khaeruibnum/decklist
Mega Altaria ex Igglybuff,29,34,False,khaeruibnum,khaeruibnum,6aabc067f1243e65f98035ec,The TCGP Arena #6! Prizing: 🌟🌟 Cards,53,2026-09-21,,2,1-1-0,mega-altaria-ex-b1-igglybuff-a4a,Protective Poncho x1,https://play.limitlesstcg.com/tournament/6aabc067f1243e65f98035ec/player/khaeruibnum/decklist
Zoroark ex Mega Absol ex,,19,True,dashmd,DashMD,6a9d5a0bab080c8c957fbb20,DR. KELP’S CHUM BUCKET POP UP,34,2026-09-06,14,,3-3-0,zoroark-ex-b3-mega-absol-ex-b1,Protective Poncho x1,https://play.limitlesstcg.com/tournament/6a9d5a0bab080c8c957fbb20/player/dashmd/decklist
Zoroark ex Mega Absol ex,,19,True,dashmd,DashMD,6a7e2b83cdc0391d7fa65afb,Umbreon99's Aura Sphere #4: $15 USD + Oak,219,2026-09-11,,4,0-4-0,zoroark-ex-b3-mega-absol-ex-b1,Protective Poncho x1,https://play.limitlesstcg.com/tournament/6a7e2b83cdc0391d7fa65afb/player/dashmd/decklist
Zoroark ex Mega Absol ex,,19,True,dashmd,DashMD,6a9f6899a4272c53be64a894,Umbreon99's Team Rocket's Bash: $10 USD + 🌈,172,2026-09-08,,2,0-2-0,zoroark-ex-b3-mega-absol-ex-b1,Protective Poncho x1,https://play.limitlesstcg.com/tournament/6a9f6899a4272c53be64a894/player/dashmd/decklist
Zoroark ex Mega Absol ex,,19,True,gigamauro,João Pedro,6a88ce398302ae761e5f8954,🇧🇷 Hit Pocket #3 | TCG Pocket,24,2026-08-29,,5,2-3-0,zoroark-ex-b3-mega-absol-ex-b1,Rocky Helmet x2,https://play.limitlesstcg.com/tournament/6a88ce398302ae761e5f8954/player/gigamauro/decklist
Hoopa ex Mega Sableye ex,,25,True,ibrakadabra,MONO . Ibrakadabra,6a8ea2690580a332c8420304,Rozey Birthday Pop Up By Dark league,29,2026-08-26,1,,9-0-0,hoopa-ex-b4-mega-sableye-ex-b3b,Mega Sableye ex x1,https://play.limitlesstcg.com/tournament/6a8ea2690580a332c8420304/player/ibrakadabra/decklist
Hoopa ex Mega Sableye ex,,25,True,iromm,Eleven Gomes,6a88ce398302ae761e5f8954,🇧🇷 Hit Pocket #3 | TCG Pocket,24,2026-08-29,2,,5-3-0,hoopa-ex-b4-mega-sableye-ex-b3b,Mega Sableye ex x1,https://play.limitlesstcg.com/tournament/6a88ce398302ae761e5f8954/player/iromm/decklist
Hoopa ex Mega Sableye ex,,25,True,akage,𝗠𝗮𝗴𝗺𝗮 Akage,6a947113629039f77d8a5c46,Dark League Pop Up,57,2026-08-30,6,,6-2-1,hoopa-ex-b4-mega-sableye-ex-b3b,Mega Sableye ex x1,https://play.limitlesstcg.com/tournament/6a947113629039f77d8a5c46/player/akage/decklist
Hoopa ex Mega Sableye ex,,25,True,merls_95,Merls_95,6aa682e4f1243e65f97ffebe,The PokeBounty Showdown Sunday Pop Up,83,2026-09-13,9,,5-2-1,hoopa-ex-b4-mega-sableye-ex-b3b,Mega Sableye ex x1,https://play.limitlesstcg.com/tournament/6aa682e4f1243e65f97ffebe/player/merls_95/decklist
Hoopa ex Mega Sableye ex,,25,True,kurage,Kurage,6aa17ddeab080c8c957ff0fe,Dark League Pocket Tournament | 20$USD Prize Pool,118,2026-09-12,12,,6-3-1,hoopa-ex-b4-mega-sableye-ex-b3b,Mega Sableye ex x1,https://play.limitlesstcg.com/tournament/6aa17ddeab080c8c957ff0fe/player/kurage/decklist
Hoopa ex Mega Sableye ex,,25,True,theviice,𝗠𝗮𝗴𝗺𝗮 TheViice,6aa0471eab080c8c957fe27d,The PokeBounty Showdown $1000 Prize Pool (#2NA),142,2026-09-14,15,,5-3-0,hoopa-ex-b4-mega-sableye-ex-b3b,Mega Sableye ex x1,https://play.limitlesstcg.com/tournament/6aa0471eab080c8c957fe27d/player/theviice/decklist
Hoopa ex Mega Sableye ex,,25,True,beachboy,Yami no Game,6aaac3d9f1243e65f9802bad,🥊 20$ BEC'S KING OF THE HILL - ANY FA PRIZE!,95,2026-09-18,17,,2-1-0,hoopa-ex-b4-mega-sableye-ex-b3b,Mega Sableye ex x1,https://play.limitlesstcg.com/tournament/6aaac3d9f1243e65f9802bad/player/beachboy/decklist
Hoopa ex Mega Sableye ex,,25,True,maskzin,João Duarte,6a9ed1b3ab080c8c957fcda5,🇧🇷 Hit Sparrow #11 | TCG Pocket,22,2026-09-09,17,,1-3-0,hoopa-ex-b4-mega-sableye-ex-b3b,Mega Sableye ex x1,https://play.limitlesstcg.com/tournament/6a9ed1b3ab080c8c957fcda5/player/maskzin/decklist
Hoopa ex Mega Sableye ex,,25,True,shinra67,𝗕𝗢𝗔𝗧| Satoru Gojo,6a9dc423ab080c8c957fc250,The Breakfast Club Nightly-$20,118,2026-09-07,18,,5-2-1,hoopa-ex-b4-mega-sableye-ex-b3b,Mega Sableye ex x1,https://play.limitlesstcg.com/tournament/6a9dc423ab080c8c957fc250/player/shinra67/decklist
